time(s);keff(-);power(W);flux0;flux1(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
1e-06;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;200;200;199.98;
2.2e-06;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;200.89;200;199.98;
3.64e-06;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;201.61;200;199.99;
5.368e-06;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;201.76;200.01;199.99;
7.4416e-06;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;201.93;200.01;199.99;
9.92992e-06;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.09;200.01;199.99;
1.2915904e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.27;200.02;199.99;
1.64990848e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.6;200.03;199.99;
2.079890176e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.58;200.04;199.99;
2.586360077e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.51;200.05;199.99;
3.169602148e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.32;200.06;199.99;
3.836416599e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.28;200.07;199.99;
4.598822168e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.17;200.08;199.99;
5.472034815e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.17;200.1;199.99;
6.473134448e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.24;200.11;199.99;
7.61623169e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.31;200.13;199.99;
8.91252805e-05;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.33;200.16;199.99;
0.0001036891669;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.36;200.18;199.99;
0.0001199206534;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.38;200.21;199.99;
0.0001375158516;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.4;200.24;199.99;
0.0001562219447;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.4;200.27;199.99;
0.0001761360248;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.44;200.31;199.99;
0.0001973341762;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.46;200.35;199.99;
0.0002198987879;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.47;200.41;200;
0.0002439186728;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.55;200.47;200;
0.0002694852375;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;202.95;200.54;200;
0.0002966894186;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;203.42;200.62;200;
0.0003252571756;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;203.9;200.71;200;
0.0003550308026;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;204.45;200.81;200;
0.00038572761;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;205.08;200.93;200;
0.0004173626423;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;205.69;201.06;200;
0.0004499087917;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;206.43;201.2;200;
0.0004831349117;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;207.21;201.35;200;
0.0005170726393;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;208.02;201.51;200;
0.0005515819613;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;208.82;201.67;200;
0.0005866283465;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;209.67;201.84;200;
0.0006222231972;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;210.52;202.01;200;
0.0006583799579;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;211.41;202.18;200;
0.0006951129972;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;212.33;202.36;200;
0.0007324183417;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;213.27;202.53;200;
0.0007698841804;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;214.25;202.7;200;
0.0008074064993;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;215.24;202.86;200;
0.0008449642804;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;216.26;203.03;200;
0.0008825524275;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;217.31;203.19;199.99;
0.0009200403021;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;218.36;203.35;199.99;
0.0009568385721;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;219.41;203.51;199.99;
0.0009929849732;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;220.47;203.67;199.98;
0.001028494061;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;221.52;203.83;199.98;
0.001063504617;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;222.59;203.99;199.97;
0.001098151112;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;223.66;204.14;199.96;
0.001132575439;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;224.74;204.3;199.95;
0.001166917493;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;225.83;204.46;199.95;
0.001201280477;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;226.93;204.62;199.94;
0.001235759169;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;228.05;204.78;199.92;
0.001270407816;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;229.19;204.95;199.91;
0.001305271728;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;230.32;205.12;199.89;
0.001340389685;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;231.46;205.29;199.87;
0.001375791093;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;232.62;205.46;199.84;
0.001411500296;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;233.8;205.63;199.81;
0.001447547745;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;234.99;205.81;199.78;
0.001483933726;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;236.2;205.99;199.74;
0.001520383335;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;237.41;206.17;199.71;
0.001556907655;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;238.65;206.35;199.68;
0.001593476236;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;239.91;206.53;199.63;
0.001630226202;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;241.15;206.7;199.59;
0.001667661126;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;242.37;206.87;199.55;
0.001705103738;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;243.58;207.04;199.51;
0.001742505672;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;244.8;207.2;199.46;
0.001779868238;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;246.02;207.38;199.42;
0.001817189655;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;247.1;207.55;199.39;
0.001853877565;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;248.11;207.71;199.35;
0.001886841875;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;249.1;207.88;199.32;
0.001919052793;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;250.19;208.05;199.28;
0.001952246279;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;251.4;208.24;199.26;
0.00198915081;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;252.66;208.43;199.23;
0.002026209533;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;253.92;208.61;199.2;
0.002063215976;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;255.18;208.8;199.18;
0.002100183747;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;256.39;208.98;199.16;
0.002137111506;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;257.55;209.16;199.15;
0.002173991201;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;258.64;209.34;199.13;
0.002210806519;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;259.65;209.52;199.12;
0.002247561039;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;260.59;209.69;199.11;
0.002284257847;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;261.46;209.86;199.1;
0.002320900056;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;262.3;210.03;199.1;
0.002357490666;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;263.13;210.19;199.1;
0.002394033265;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;263.99;210.36;199.1;
0.002430531081;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;264.92;210.52;199.1;
0.00246698732;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;265.94;210.68;199.11;
0.002503405296;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;267.06;210.84;199.11;
0.002539788559;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;268.27;211.01;199.11;
0.002576140187;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;269.56;211.18;199.12;
0.002612463549;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;270.93;211.35;199.13;
0.002648761656;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;272.37;211.53;199.14;
0.002685037893;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;273.87;211.71;199.15;
0.002721294919;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;275.38;211.89;199.16;
0.002757535477;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;276.9;212.08;199.17;
0.002793762241;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;278.41;212.27;199.19;
0.002829977734;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;279.91;212.47;199.2;
0.002866184326;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;281.39;212.67;199.22;
0.002902384263;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;282.85;212.87;199.24;
0.00293857967;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;284.28;213.08;199.26;
0.002974772568;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;285.69;213.29;199.28;
0.003010964895;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;287.08;213.5;199.3;
0.003047158527;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;288.45;213.72;199.32;
0.003083355286;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;289.8;213.94;199.34;
0.003119556957;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;291.13;214.16;199.37;
0.003155765325;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;292.43;214.38;199.39;
0.003191982051;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;293.72;214.61;199.42;
0.003228208793;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;294.99;214.83;199.44;
0.003264447199;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;296.24;215.06;199.47;
0.003300698827;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;297.47;215.28;199.49;
0.003336965121;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;298.69;215.51;199.52;
0.003373247429;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;299.9;215.74;199.55;
0.003409547084;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;301.1;215.97;199.58;
0.003445865178;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;302.29;216.2;199.6;
0.003482202726;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;303.48;216.43;199.63;
0.003518560541;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;304.65;216.66;199.66;
0.003554939455;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;305.83;216.88;199.69;
0.003591339995;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;307;217.11;199.72;
0.003627762733;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;308.17;217.34;199.74;
0.003664207863;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;309.34;217.56;199.77;
0.003700675653;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;310.51;217.79;199.8;
0.003737166031;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;311.67;218.02;199.82;
0.003773679116;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;312.81;218.24;199.82;
0.003810214746;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;313.93;218.47;199.82;
0.003846753228;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;315.03;218.71;199.82;
0.00388327104;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;316.12;218.94;199.82;
0.003919769509;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;317.17;219.19;199.82;
0.003956249735;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;318.29;219.44;199.83;
0.003992712452;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;319.44;219.69;199.83;
0.004029158389;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;320.57;219.96;199.84;
0.004065588164;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;321.66;220.24;199.84;
0.004102002543;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;322.73;220.52;199.85;
0.004138401963;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;323.78;220.81;199.85;
0.004174787065;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;324.8;221.11;199.86;
0.004211158198;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;325.93;221.41;199.87;
0.004247515904;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;327.05;221.71;199.88;
0.004283860464;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;328.14;222.01;199.88;
0.004320192333;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;329.2;222.32;199.89;
0.004356511733;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;330.23;222.62;199.9;
0.004392819049;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;331.25;222.93;199.91;
0.004429114453;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;332.37;223.23;199.91;
0.004465398283;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;333.46;223.53;199.92;
0.004501670686;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;334.52;223.83;199.93;
0.00453793197;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;335.56;224.13;199.94;
0.004574182393;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;336.56;224.43;199.94;
0.004610422086;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;337.54;224.72;199.95;
0.004646651363;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;338.48;225.02;199.95;
0.004682870512;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;339.43;225.31;199.96;
0.004719079834;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;340.41;225.59;199.96;
0.004755279661;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;341.36;225.88;199.97;
0.00479147037;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;342.4;226.16;199.97;
0.00482765238;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;343.43;226.45;199.97;
0.004863826142;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;344.42;226.73;199.97;
0.004899992131;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;345.51;227;199.97;
0.004936150854;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;346.67;227.28;199.97;
0.004972302838;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;347.79;227.55;199.97;
0.005008448629;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;348.88;227.83;199.97;
0.005044588782;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;350.06;228.1;199.96;
0.005080723856;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;351.24;228.37;199.96;
0.005116854408;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;352.41;228.64;199.96;
0.005152980982;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;353.57;228.91;199.96;
0.005189104108;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;354.69;229.18;199.96;
0.00522522434;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;355.76;229.44;199.96;
0.0052613421;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;356.8;229.71;199.96;
0.005297457887;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;357.79;229.97;199.95;
0.005333572072;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;358.76;230.24;199.95;
0.005369685078;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;359.75;230.5;199.95;
0.005405797237;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;360.88;230.77;199.95;
0.005441908839;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;361.96;231.03;199.95;
0.005478020161;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;363;231.29;199.95;
0.005514131388;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;364.01;231.56;199.95;
0.005550242727;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;364.99;231.82;199.96;
0.005586354308;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;365.94;232.08;199.96;
0.005622466243;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;366.87;232.34;199.96;
0.005658578616;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;367.79;232.61;199.96;
0.00569469149;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;368.68;232.87;199.97;
0.005730804901;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;369.56;233.13;199.97;
0.005766918865;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;370.48;233.39;199.97;
0.005803033379;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;371.43;233.66;199.98;
0.00583914843;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;372.37;233.92;199.98;
0.005875263993;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;373.28;234.18;199.99;
0.005911380034;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;374.18;234.45;199.99;
0.005947496517;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;375.07;234.71;200;
0.0059836134;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;375.94;234.98;200;
0.00601973064;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;376.88;235.24;200;
0.006055848192;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;378.01;235.51;200;
0.006091966008;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;379.13;235.78;200;
0.006128084038;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;380.25;236.04;200;
0.006164202234;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;381.38;236.31;200;
0.006200320544;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;382.5;236.58;200;
0.006236438918;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;383.62;236.85;200;
0.006272557307;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;384.73;237.13;200;
0.006308675665;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;385.85;237.4;200;
0.006344793947;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;386.96;237.68;200;
0.006380912104;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;388.08;237.95;200;
0.006417030098;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;389.19;238.23;200;
0.006453147881;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;390.3;238.51;200;
0.006489265406;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;391.41;238.8;200;
0.006525382623;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;392.51;239.08;200;
0.006561499484;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;393.61;239.37;200;
0.006597615933;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;394.71;239.66;200;
0.006633731916;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;395.81;239.95;200;
0.006669847378;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;396.9;240.24;200;
0.006705962261;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;397.99;240.54;200;
0.006742076509;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;399.08;240.83;200;
0.006778190064;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;400.17;241.13;200;
0.006814302867;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;401.25;241.44;200;
0.00685041486;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;402.34;241.74;200;
0.006886525981;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;403.42;242.05;200;
0.006922636166;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;404.5;242.35;200;
0.006958729387;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;405.58;242.66;200;
0.006994746158;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;406.66;242.98;200;
0.007030685642;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;407.74;243.29;200;
0.007066548682;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;408.82;243.6;200;
0.007102336096;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;409.89;243.92;200;
0.007138048684;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;410.97;244.23;200;
0.007173687229;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;412.04;244.55;200;
0.007209252494;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;413.11;244.86;200;
0.007244745225;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;414.18;245.18;200;
0.007280166147;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;415.25;245.5;200;
0.007315515963;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;416.31;245.82;200;
0.007350795353;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;417.38;246.13;200;
0.007386004974;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;418.44;246.45;200;
0.007421143312;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;419.51;246.77;200;
0.007456210077;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;420.57;247.09;200;
0.007491205982;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;421.63;247.41;200;
0.007526131713;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;422.69;247.72;200;
0.007560987926;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;423.75;248.04;200;
0.007595775249;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;424.8;248.36;200;
0.007630494285;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;425.85;248.68;200;
0.00766514561;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;426.9;249;200;
0.007699729777;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;427.95;249.31;200;
0.007734247318;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;428.99;249.63;200;
0.007768698743;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;430.04;249.95;200;
0.007803084379;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;431.08;250.26;200;
0.007837404694;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;432.11;250.58;200;
0.007871660141;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;433.15;250.89;200;
0.007905851165;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;434.18;251.21;200;
0.007939978196;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;435.21;251.52;200;
0.007974039782;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;436.23;251.84;200;
0.008008036178;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;437.17;252.14;200;
0.008041967857;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;438.09;252.42;200;
0.008075835286;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;439.04;252.72;200;
0.008109638953;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;440.04;253.02;200;
0.008143379209;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;441.09;253.34;200;
0.008177056406;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;442.14;253.65;200;
0.008210670886;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;443.19;253.97;200;
0.008244223014;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;444.14;254.27;200;
0.00827771319;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;445.06;254.56;200;
0.008311141849;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;446.01;254.86;200;
0.008344509488;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;447.02;255.16;200;
0.008377816503;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;448.07;255.48;200;
0.00841106331;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;449.12;255.79;200;
0.008444250315;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;450.07;256.1;200;
0.008477377939;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;450.99;256.39;200;
0.008510446627;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;451.95;256.68;200;
0.008543456869;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;452.96;256.99;200;
0.00857640907;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;454;257.31;200;
0.008609302351;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;455.04;257.62;200;
0.008642136645;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;455.99;257.93;200;
0.008674912403;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;456.89;258.22;200;
0.008707630091;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;457.84;258.51;200;
0.00874029024;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;458.84;258.82;200;
0.008772893262;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;459.88;259.14;200;
0.008805439583;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;460.91;259.46;200;
0.008837929616;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;461.83;259.76;200;
0.008870363784;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;462.73;260.05;200;
0.00890274252;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;463.66;260.35;200;
0.008935066318;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;464.65;260.66;200;
0.008967335551;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;465.67;260.98;200;
0.008999550607;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;466.69;261.3;200;
0.00903171186;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;467.6;261.6;200;
0.009063819701;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;468.48;261.89;200;
0.009095874522;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;469.4;262.19;200;
0.009127876764;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;470.38;262.5;200;
0.009159826766;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;471.38;262.82;200;
0.009191724867;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;472.38;263.14;200;
0.0092235714;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;473.27;263.45;200;
0.00925536599;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;474.13;263.74;200;
0.009287108196;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;475.03;264.04;200;
0.009318798482;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;476;264.35;200;
0.009350437157;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;476.98;264.68;200;
0.00938202455;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;477.96;265;200;
0.009413560983;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;478.83;265.3;200;
0.009445046783;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;479.68;265.6;200;
0.009476482289;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;480.57;265.9;200;
0.009507867929;1;0.033858;0.016929;0.016929;0;0;0;0;0;0;481.52;266.22;200;
