time(s);keff(-);power(W);flux0;flux1;flux2;flux3;flux4;flux5(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;
100.8164923;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
100.9804835;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
101.1765599;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
101.4087557;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
101.6858927;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
102.0184569;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
102.4175341;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
102.8914382;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
103.4382507;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
104.0944256;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
104.8326224;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
105.693852;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
106.770389;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
107.846926;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
108.923463;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
110;0.937292;2e+07;8.7476e+16;3.4262e+17;8.3131e+17;5.6904e+17;4.2385e+17;2.3777e+16;0;0;0;0;0;0;
