                time        tsurfi-60A01        tsurfi-60A02        tsurfi-60A03        tsurfi-60A04        tsurfi-60A05        tsurfi-60A06        tsurfi-60A07        tsurfi-60A08        tsurfi-60A09        tsurfi-60A10        tsurfi-60A11
                 (s)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)
     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------
             477.177             334.198             334.318             334.441             334.564             334.686             334.808             334.929             335.050             335.171             335.289             334.163
             478.177             334.271             334.390             334.514             334.637             334.760             334.882             335.004             335.126             335.247             335.365             334.237
             479.177             334.343             334.463             334.587             334.711             334.834             334.957             335.079             335.201             335.322             335.441             334.311
             480.177             334.415             334.536             334.661             334.785             334.908             335.031             335.154             335.276             335.398             335.518             334.386
             481.177             334.487             334.609             334.734             334.858             334.982             335.106             335.229             335.352             335.474             335.594             334.460
             482.177             334.560             334.681             334.807             334.932             335.056             335.180             335.304             335.427             335.550             335.670             334.535
             483.177             334.632             334.754             334.880             335.005             335.130             335.255             335.379             335.502             335.625             335.746             334.609
             484.177             334.704             334.827             334.953             335.079             335.204             335.329             335.454             335.578             335.701             335.822             334.683
             485.177             334.777             334.900             335.026             335.153             335.278             335.404             335.529             335.653             335.777             335.899             334.758
             486.177             334.849             334.972             335.099             335.226             335.352             335.478             335.603             335.728             335.853             335.975             334.832
             487.177             334.921             335.045             335.173             335.300             335.426             335.553             335.678             335.804             335.928             336.051             334.906
             488.177             334.993             335.118             335.246             335.373             335.500             335.627             335.753             335.879             336.004             336.127             334.981
             489.177             335.066             335.190             335.319             335.447             335.574             335.702             335.828             335.954             336.080             336.203             335.055
             490.177             335.138             335.263             335.392             335.521             335.648             335.776             335.903             336.030             336.156             336.280             335.130
             491.177             335.210             335.336             335.465             335.594             335.722             335.850             335.978             336.105             336.231             336.356             335.204
             492.177             335.283             335.409             335.538             335.668             335.797             335.925             336.053             336.180             336.307             336.432             335.278
             493.177             335.355             335.481             335.611             335.741             335.871             335.999             336.128             336.256             336.383             336.508             335.353
             494.177             335.427             335.554             335.685             335.815             335.945             336.074             336.203             336.331             336.459             336.584             335.427
             495.177             335.499             335.627             335.758             335.888             336.019             336.148             336.277             336.406             336.534             336.660             335.501
             496.177             335.572             335.699             335.831             335.962             336.093             336.223             336.352             336.481             336.610             336.737             335.576
             497.177             335.644             335.772             335.904             336.035             336.167             336.297             336.427             336.557             336.686             336.813             335.650
             498.177             335.716             335.845             335.977             336.109             336.241             336.371             336.502             336.632             336.762             336.889             335.725
             499.177             335.788             335.917             336.050             336.183             336.315             336.446             336.577             336.707             336.837             336.965             335.799
             500.177             335.861             335.990             336.123             336.256             336.389             336.520             336.652             336.783             336.913             337.041             335.873
             501.177             335.933             336.063             336.197             336.330             336.462             336.595             336.727             336.858             336.989             337.117             335.948
             502.177             336.005             336.136             336.270             336.403             336.536             336.669             336.801             336.933             337.065             337.194             336.022
             503.177             336.077             336.208             336.343             336.477             336.610             336.744             336.876             337.009             337.140             337.270             336.096
             504.177             336.150             336.281             336.416             336.550             336.684             336.818             336.951             337.084             337.216             337.346             336.171
             505.177             336.222             336.354             336.489             336.624             336.758             336.892             337.026             337.159             337.292             337.422             336.245
             506.177             336.294             336.426             336.562             336.698             336.832             336.967             337.101             337.234             337.367             337.498             336.319
             507.177             336.366             336.499             336.635             336.771             336.906             337.041             337.176             337.310             337.443             337.574             336.394
             508.177             336.439             336.572             336.708             336.845             336.980             337.116             337.251             337.385             337.519             337.651             336.468
             509.177             336.511             336.644             336.781             336.918             337.054             337.190             337.325             337.460             337.595             337.727             336.543
             510.177             336.583             336.717             336.855             336.992             337.128             337.265             337.400             337.536             337.670             337.803             336.617
             511.177             336.655             336.790             336.928             337.065             337.202             337.339             337.475             337.611             337.746             337.879             336.691
             512.177             336.728             336.862             337.001             337.139             337.276             337.413             337.550             337.686             337.822             337.955             336.766
             513.177             336.800             336.935             337.074             337.212             337.350             337.488             337.625             337.761             337.897             338.031             336.840
             514.177             336.872             337.008             337.147             337.286             337.424             337.562             337.700             337.837             337.973             338.107             336.914
             515.177             336.944             337.080             337.220             337.359             337.498             337.637             337.774             337.912             338.049             338.183             336.989
             516.177             337.017             337.153             337.293             337.433             337.572             337.711             337.849             337.987             338.125             338.260             337.063
             517.177             337.089             337.226             337.366             337.506             337.646             337.785             337.924             338.062             338.200             338.336             337.137
             518.177             337.161             337.298             337.439             337.580             337.720             337.860             337.999             338.138             338.276             338.412             337.212
             519.177             337.233             337.371             337.512             337.654             337.794             337.934             338.074             338.213             338.352             338.488             337.286
             520.177             337.306             337.444             337.586             337.727             337.868             338.009             338.149             338.288             338.427             338.564             337.360
             521.177             337.378             337.516             337.659             337.801             337.942             338.083             338.223             338.363             338.503             338.640             337.435
             522.177             337.450             337.589             337.732             337.874             338.016             338.157             338.298             338.439             338.579             338.716             337.509
             523.177             337.522             337.662             337.805             337.948             338.090             338.232             338.373             338.514             338.654             338.792             337.584
             524.177             337.594             337.734             337.878             338.021             338.164             338.306             338.448             338.589             338.730             338.869             337.658
             525.177             337.667             337.807             337.951             338.095             338.238             338.380             338.523             338.664             338.806             338.945             337.732
             526.177             337.739             337.880             338.024             338.168             338.312             338.455             338.597             338.740             338.881             339.021             337.807
             527.177             337.811             337.952             338.097             338.242             338.386             338.529             338.672             338.815             338.957             339.097             337.881
             528.177             337.883             338.025             338.170             338.315             338.460             338.604             338.747             338.890             339.033             339.173             337.955
             529.177             337.955             338.098             338.243             338.389             338.534             338.678             338.822             338.965             339.108             339.249             338.030
             530.177             338.028             338.170             338.316             338.462             338.607             338.752             338.897             339.041             339.184             339.325             338.104
             531.177             338.100             338.243             338.389             338.536             338.681             338.827             338.971             339.116             339.260             339.401             338.178
             532.177             338.172             338.315             338.463             338.609             338.755             338.901             339.046             339.191             339.335             339.477             338.253
             533.177             338.244             338.388             338.536             338.683             338.829             338.975             339.121             339.266             339.411             339.553             338.327
             534.177             338.317             338.461             338.609             338.756             338.903             339.050             339.196             339.342             339.487             339.630             338.401
             535.177             338.389             338.533             338.682             338.830             338.977             339.124             339.271             339.417             339.562             339.706             338.476
             536.177             338.461             338.606             338.755             338.903             339.051             339.199             339.345             339.492             339.638             339.782             338.550
             537.177             338.533             338.679             338.828             338.977             339.125             339.273             339.420             339.567             339.714             339.858             338.624
             538.177             338.605             338.751             338.901             339.050             339.199             339.347             339.495             339.642             339.789             339.934             338.699
             539.177             338.678             338.824             338.974             339.124             339.273             339.422             339.570             339.718             339.865             340.010             338.773
             540.177             338.750             338.896             339.047             339.197             339.347             339.496             339.645             339.793             339.941             340.086             338.847
             541.177             338.822             338.969             339.120             339.271             339.421             339.570             339.719             339.868             340.016             340.162             338.922
             542.177             338.894             339.042             339.193             339.344             339.495             339.645             339.794             339.943             340.092             340.238             338.996
             543.177             338.966             339.114             339.266             339.418             339.569             339.719             339.869             340.018             340.168             340.314             339.070
             544.177             339.038             339.187             339.339             339.491             339.642             339.793             339.944             340.094             340.243             340.390             339.145
             545.177             339.111             339.260             339.412             339.565             339.716             339.868             340.019             340.169             340.319             340.466             339.219
             546.177             339.183             339.332             339.485             339.638             339.790             339.942             340.093             340.244             340.394             340.542             339.293
             547.177             339.255             339.405             339.558             339.712             339.864             340.016             340.168             340.319             340.470             340.618             339.368
             548.177             339.327             339.477             339.631             339.785             339.938             340.091             340.243             340.395             340.546             340.695             339.442
             549.177             339.399             339.550             339.704             339.858             340.012             340.165             340.318             340.470             340.621             340.771             339.516
             550.177             339.472             339.623             339.778             339.932             340.086             340.239             340.392             340.545             340.697             340.847             339.591
             551.177             339.544             339.695             339.851             340.005             340.160             340.314             340.467             340.620             340.773             340.923             339.665
             552.177             339.616             339.768             339.924             340.079             340.234             340.388             340.542             340.695             340.848             340.999             339.739
             553.177             339.688             339.841             339.997             340.152             340.308             340.462             340.617             340.771             340.924             341.075             339.814
             554.177             339.760             339.913             340.070             340.226             340.382             340.537             340.691             340.846             341.000             341.151             339.888
             555.177             339.832             339.986             340.143             340.299             340.455             340.611             340.766             340.921             341.075             341.227             339.962
             556.177             339.905             340.058             340.216             340.373             340.529             340.685             340.841             340.996             341.151             341.303             340.037
             557.177             339.977             340.131             340.289             340.446             340.603             340.760             340.916             341.071             341.226             341.379             340.111
             558.177             340.049             340.204             340.362             340.520             340.677             340.834             340.990             341.146             341.302             341.455             340.185
             559.177             340.121             340.276             340.435             340.593             340.751             340.908             341.065             341.222             341.378             341.531             340.260
             560.177             340.193             340.349             340.508             340.667             340.825             340.983             341.140             341.297             341.453             341.607             340.334
             561.177             340.265             340.421             340.581             340.740             340.899             341.057             341.215             341.372             341.529             341.683             340.408
             562.177             340.338             340.494             340.654             340.814             340.973             341.131             341.289             341.447             341.604             341.759             340.483
             563.177             340.410             340.566             340.727             340.887             341.047             341.206             341.364             341.522             341.680             341.835             340.557
             564.177             340.482             340.639             340.800             340.960             341.120             341.280             341.439             341.598             341.756             341.911             340.631
             565.177             340.554             340.712             340.873             341.034             341.194             341.354             341.514             341.673             341.831             341.987             340.706
             566.177             340.626             340.784             340.946             341.107             341.268             341.428             341.588             341.748             341.907             342.063             340.780
             567.177             340.698             340.857             341.019             341.181             341.342             341.503             341.663             341.823             341.982             342.139             340.854
             568.177             340.771             340.929             341.092             341.254             341.416             341.577             341.738             341.898             342.058             342.215             340.929
             569.177             340.843             341.002             341.165             341.328             341.490             341.651             341.813             341.973             342.134             342.291             341.003
             570.177             340.915             341.075             341.238             341.401             341.564             341.726             341.887             342.049             342.209             342.367             341.077
             571.177             340.987             341.147             341.311             341.475             341.638             341.800             341.962             342.124             342.285             342.443             341.151
             572.177             341.059             341.220             341.384             341.548             341.711             341.874             342.037             342.199             342.360             342.519             341.226
             573.177             341.131             341.292             341.457             341.621             341.785             341.949             342.112             342.274             342.436             342.595             341.300
             574.177             341.203             341.365             341.530             341.695             341.859             342.023             342.186             342.349             342.512             342.672             341.374
             575.177             341.276             341.437             341.603             341.768             341.933             342.097             342.261             342.424             342.587             342.747             341.449
             576.177             341.348             341.510             341.676             341.842             342.007             342.172             342.336             342.499             342.663             342.824             341.523
             577.177             341.420             341.583             341.749             341.915             342.081             342.246             342.410             342.575             342.738             342.900             341.597
             578.177             341.492             341.655             341.822             341.989             342.155             342.320             342.485             342.650             342.814             342.976             341.672
             579.177             341.564             341.728             341.895             342.062             342.228             342.394             342.560             342.725             342.889             343.052             341.746
             580.177             341.636             341.800             341.968             342.135             342.302             342.469             342.635             342.800             342.965             343.128             341.820
             581.177             341.708             341.873             342.041             342.209             342.376             342.543             342.709             342.875             343.041             343.204             341.895
             582.177             341.781             341.945             342.114             342.282             342.450             342.617             342.784             342.950             343.116             343.280             341.969
             583.177             341.853             342.018             342.187             342.356             342.524             342.691             342.859             343.025             343.192             343.356             342.043
             584.177             341.925             342.091             342.260             342.429             342.598             342.766             342.933             343.101             343.267             343.432             342.118
             585.177             341.997             342.163             342.333             342.503             342.672             342.840             343.008             343.176             343.343             343.508             342.192
             586.177             342.069             342.236             342.406             342.576             342.745             342.914             343.083             343.251             343.418             343.583             342.266
             587.177             342.141             342.308             342.479             342.649             342.819             342.989             343.158             343.326             343.494             343.659             342.340
             588.177             342.213             342.381             342.552             342.723             342.893             343.063             343.232             343.401             343.570             343.735             342.415
             589.177             342.285             342.453             342.625             342.796             342.967             343.137             343.307             343.476             343.645             343.811             342.489
             590.177             342.358             342.526             342.698             342.870             343.041             343.211             343.382             343.551             343.721             343.887             342.563
             591.177             342.430             342.598             342.771             342.943             343.115             343.286             343.456             343.627             343.796             343.963             342.638
             592.177             342.502             342.671             342.844             343.016             343.188             343.360             343.531             343.702             343.872             344.039             342.712
             593.177             342.574             342.744             342.917             343.090             343.262             343.434             343.606             343.777             343.947             344.115             342.786
             594.177             342.646             342.816             342.990             343.163             343.336             343.508             343.680             343.852             344.023             344.191             342.861
             595.177             342.718             342.889             343.063             343.237             343.410             343.583             343.755             343.927             344.098             344.267             342.935
             596.177             342.790             342.961             343.136             343.310             343.484             343.657             343.830             344.002             344.174             344.343             343.009
             597.177             342.862             343.034             343.209             343.383             343.558             343.731             343.904             344.077             344.250             344.419             343.083
             598.177             342.935             343.106             343.282             343.457             343.631             343.806             343.979             344.152             344.325             344.495             343.158
             599.177             343.007             343.179             343.355             343.530             343.705             343.880             344.054             344.227             344.401             344.571             343.232
             600.177             343.079             343.251             343.428             343.604             343.779             343.954             344.129             344.303             344.476             344.647             343.306
             601.177             343.151             343.324             343.501             343.677             343.853             344.028             344.203             344.378             344.552             344.723             343.381
             602.177             343.223             343.396             343.574             343.750             343.927             344.103             344.278             344.453             344.627             344.799             343.455
             603.177             343.295             343.469             343.647             343.824             344.001             344.177             344.353             344.528             344.703             344.875             343.529
             604.177             343.367             343.542             343.720             343.897             344.074             344.251             344.427             344.603             344.778             344.951             343.603
             605.177             343.439             343.614             343.793             343.971             344.148             344.325             344.502             344.678             344.854             345.027             343.678
             606.177             343.511             343.687             343.865             344.044             344.222             344.400             344.577             344.753             344.929             345.103             343.752
             607.177             343.584             343.759             343.938             344.117             344.296             344.474             344.651             344.828             345.005             345.179             343.826
             608.177             343.656             343.832             344.011             344.191             344.370             344.548             344.726             344.903             345.080             345.255             343.901
             609.177             343.728             343.904             344.084             344.264             344.443             344.622             344.801             344.978             345.156             345.331             343.975
             610.177             343.800             343.977             344.157             344.337             344.517             344.696             344.875             345.054             345.231             345.407             344.049
             611.177             343.872             344.049             344.230             344.411             344.591             344.771             344.950             345.129             345.307             345.483             344.124
             612.177             343.944             344.122             344.303             344.484             344.665             344.845             345.025             345.204             345.383             345.559             344.198
             613.177             344.016             344.194             344.376             344.558             344.739             344.919             345.099             345.279             345.458             345.635             344.272
             614.177             344.088             344.267             344.449             344.631             344.812             344.993             345.174             345.354             345.534             345.711             344.346
             615.177             344.160             344.339             344.522             344.704             344.886             345.068             345.249             345.429             345.609             345.786             344.421
             616.177             344.232             344.412             344.595             344.778             344.960             345.142             345.323             345.504             345.685             345.862             344.495
             617.177             344.304             344.484             344.668             344.851             345.034             345.216             345.398             345.579             345.760             345.938             344.569
             618.177             344.377             344.557             344.741             344.924             345.108             345.290             345.473             345.654             345.836             346.014             344.643
             619.177             344.449             344.629             344.814             344.998             345.181             345.365             345.547             345.729             345.911             346.090             344.718
             620.177             344.521             344.702             344.887             345.071             345.255             345.439             345.622             345.804             345.987             346.166             344.792
             621.177             344.593             344.774             344.960             345.145             345.329             345.513             345.697             345.880             346.062             346.242             344.866
             622.177             344.665             344.847             345.033             345.218             345.403             345.587             345.771             345.955             346.138             346.318             344.941
             623.177             344.737             344.919             345.106             345.291             345.477             345.661             345.846             346.030             346.213             346.394             345.015
             624.177             344.809             344.992             345.179             345.365             345.550             345.736             345.920             346.105             346.289             346.470             345.089
             625.177             344.881             345.064             345.251             345.438             345.624             345.810             345.995             346.180             346.364             346.546             345.163
             626.177             344.953             345.137             345.324             345.511             345.698             345.884             346.070             346.255             346.440             346.622             345.238
             627.177             345.025             345.209             345.397             345.585             345.772             345.958             346.144             346.330             346.515             346.698             345.312
             628.177             345.097             345.282             345.470             345.658             345.846             346.033             346.219             346.405             346.591             346.774             345.386
             629.177             345.169             345.354             345.543             345.731             345.919             346.107             346.294             346.480             346.666             346.849             345.461
             630.177             345.242             345.427             345.616             345.805             345.993             346.181             346.368             346.555             346.742             346.925             345.535
             631.177             345.314             345.499             345.689             345.878             346.067             346.255             346.443             346.630             346.817             347.001             345.609
             632.177             345.386             345.572             345.762             345.952             346.141             346.329             346.518             346.705             346.893             347.077             345.683
             633.177             345.458             345.644             345.835             346.025             346.214             346.404             346.592             346.780             346.968             347.153             345.758
             634.177             345.530             345.717             345.908             346.098             346.288             346.478             346.667             346.855             347.044             347.229             345.832
             635.177             345.602             345.789             345.981             346.172             346.362             346.552             346.741             346.930             347.119             347.305             345.906
             636.177             345.674             345.862             346.054             346.245             346.436             346.626             346.816             347.005             347.194             347.381             345.980
             637.177             345.746             345.934             346.127             346.318             346.510             346.700             346.891             347.081             347.270             347.457             346.055
             638.177             345.818             346.007             346.199             346.392             346.583             346.775             346.965             347.156             347.345             347.533             346.129
             639.177             345.890             346.079             346.272             346.465             346.657             346.849             347.040             347.231             347.421             347.609             346.203
             640.177             345.962             346.152             346.345             346.538             346.731             346.923             347.115             347.306             347.496             347.684             346.277
             641.177             346.034             346.224             346.418             346.612             346.805             346.997             347.189             347.381             347.572             347.760             346.352
             642.177             346.106             346.297             346.491             346.685             346.878             347.071             347.264             347.456             347.647             347.836             346.426
             643.177             346.178             346.369             346.564             346.758             346.952             347.145             347.338             347.531             347.723             347.912             346.500
             644.177             346.250             346.442             346.637             346.832             347.026             347.220             347.413             347.606             347.798             347.988             346.575
             645.177             346.322             346.514             346.710             346.905             347.100             347.294             347.488             347.681             347.874             348.064             346.649
             646.177             346.395             346.587             346.783             346.978             347.173             347.368             347.562             347.756             347.949             348.140             346.723
             647.177             346.467             346.659             346.856             347.052             347.247             347.442             347.637             347.831             348.025             348.216             346.797
             648.177             346.539             346.732             346.929             347.125             347.321             347.516             347.711             347.906             348.100             348.292             346.872
             649.177             346.611             346.804             347.001             347.198             347.395             347.591             347.786             347.981             348.176             348.367             346.946
             650.177             346.683             346.877             347.074             347.272             347.468             347.665             347.861             348.056             348.251             348.443             347.020
             651.177             346.755             346.949             347.147             347.345             347.542             347.739             347.935             348.131             348.327             348.519             347.094
             652.177             346.827             347.022             347.220             347.418             347.616             347.813             348.010             348.206             348.402             348.595             347.169
             653.177             346.899             347.094             347.293             347.492             347.690             347.887             348.084             348.281             348.477             348.671             347.243
             654.177             346.971             347.167             347.366             347.565             347.763             347.961             348.159             348.356             348.553             348.747             347.317
             655.177             347.043             347.239             347.439             347.638             347.837             348.036             348.234             348.431             348.628             348.823             347.391
             656.177             347.115             347.311             347.512             347.712             347.911             348.110             348.308             348.506             348.704             348.899             347.466
             657.177             347.187             347.384             347.585             347.785             347.985             348.184             348.383             348.581             348.779             348.974             347.540
             658.177             347.259             347.456             347.658             347.858             348.058             348.258             348.457             348.656             348.855             349.050             347.614
             659.177             347.331             347.529             347.730             347.931             348.132             348.332             348.532             348.731             348.930             349.126             347.688
             660.177             347.403             347.601             347.803             348.005             348.206             348.406             348.607             348.806             349.006             349.202             347.763
             661.177             347.475             347.674             347.876             348.078             348.280             348.481             348.681             348.881             349.081             349.278             347.837
             662.177             347.547             347.746             347.949             348.151             348.353             348.555             348.756             348.956             349.156             349.354             347.911
